timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
06:00.4, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:01.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:02.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,82.87,W,,,,,,
06:03.4, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.69,W,,,,,,
06:04.4, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.51,W,,,,,,
06:05.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:06.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:07.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.98,W,,,,,,
06:08.4, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.69,W,,,,,,
06:09.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.51,W,,,,,,
06:10.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,83.17,W,,,,,,
06:11.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:12.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:13.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:14.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.51,W,,,,,,
06:15.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:16.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.98,W,,,,,,
