timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
07:12.3, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,57,,211.75,W,,,,,,
07:13.3, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,271.98,W,,,,,,
07:14.3, NVIDIA A100-SXM4-80GB,98%,72%, 81920 MiB, 58766 MiB,,22333,MiB,57,,297.76,W,,,,,,
07:15.3, NVIDIA A100-SXM4-80GB,74%,62%, 81920 MiB, 58766 MiB,,22333,MiB,57,,305.21,W,,,,,,
07:16.3, NVIDIA A100-SXM4-80GB,100%,82%, 81920 MiB, 58766 MiB,,22333,MiB,57,,221.69,W,,,,,,
07:17.3, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,258.27,W,,,,,,
07:18.3, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,57,,277.46,W,,,,,,
07:19.3, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,57,,276.81,W,,,,,,
07:20.3, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,305.92,W,,,,,,
07:21.3, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,57,,297.18,W,,,,,,
07:22.3, NVIDIA A100-SXM4-80GB,99%,79%, 81920 MiB, 58766 MiB,,22333,MiB,57,,313.75,W,,,,,,
07:23.3, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,57,,307.34,W,,,,,,
07:24.3, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,306.45,W,,,,,,
07:25.3, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,57,,306.62,W,,,,,,
07:26.4, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,315.55,W,,,,,,
07:27.4, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,306.17,W,,,,,,
07:28.4, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,225.21,W,,,,,,
07:29.4, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,258.44,W,,,,,,
07:30.4, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,57,,290.27,W,,,,,,
07:31.4, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,57,,289.17,W,,,,,,
07:32.4, NVIDIA A100-SXM4-80GB,100%,82%, 81920 MiB, 58766 MiB,,22333,MiB,58,,317.27,W,,,,,,
07:33.4, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,305.82,W,,,,,,
07:34.4, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,58,,272.97,W,,,,,,
07:35.4, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,57,,281.79,W,,,,,,
07:36.4, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,57,,282,W,,,,,,
07:37.4, NVIDIA A100-SXM4-80GB,100%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,281.27,W,,,,,,
07:38.4, NVIDIA A100-SXM4-80GB,100%,77%, 81920 MiB, 58766 MiB,,22333,MiB,58,,280.69,W,,,,,,
07:39.4, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,305.63,W,,,,,,
07:40.4, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,303.16,W,,,,,,
07:41.4, NVIDIA A100-SXM4-80GB,99%,81%, 81920 MiB, 58766 MiB,,22333,MiB,58,,263.31,W,,,,,,
07:42.4, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,57,,275.43,W,,,,,,
07:43.4, NVIDIA A100-SXM4-80GB,97%,71%, 81920 MiB, 58766 MiB,,22333,MiB,58,,303.58,W,,,,,,
07:44.4, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,58,,299.41,W,,,,,,
07:45.4, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,287.28,W,,,,,,
07:46.4, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,302.63,W,,,,,,
07:47.5, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,57,,202.97,W,,,,,,
07:48.5, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,57,,279.31,W,,,,,,
07:49.5, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,58,,291.38,W,,,,,,
07:50.5, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,290.02,W,,,,,,
07:51.5, NVIDIA A100-SXM4-80GB,100%,81%, 81920 MiB, 58766 MiB,,22333,MiB,58,,313.83,W,,,,,,
07:52.5, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,311.55,W,,,,,,
07:53.5, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,58,,293.78,W,,,,,,
07:54.5, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,310.3,W,,,,,,
07:55.5, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,282.66,W,,,,,,
07:56.5, NVIDIA A100-SXM4-80GB,100%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,315.15,W,,,,,,
07:57.5, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,58,,304.4,W,,,,,,
07:58.5, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,214.2,W,,,,,,
07:59.5, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,267.83,W,,,,,,
08:00.5, NVIDIA A100-SXM4-80GB,97%,80%, 81920 MiB, 58766 MiB,,22333,MiB,58,,290.9,W,,,,,,
08:01.5, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,58,,290.61,W,,,,,,
08:02.5, NVIDIA A100-SXM4-80GB,100%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,317.43,W,,,,,,
08:03.5, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,58,,304.05,W,,,,,,
08:04.5, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,291.9,W,,,,,,
08:05.5, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,305.27,W,,,,,,
08:06.5, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,280.98,W,,,,,,
08:07.5, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,280.69,W,,,,,,
08:08.5, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,284.4,W,,,,,,
08:09.5, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,310.83,W,,,,,,
08:10.6, NVIDIA A100-SXM4-80GB,100%,78%, 81920 MiB, 58766 MiB,,22333,MiB,59,,304.28,W,,,,,,
08:11.6, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,236.19,W,,,,,,
08:12.6, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,58,,276.17,W,,,,,,
08:13.6, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,58,,274.82,W,,,,,,
08:14.6, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,272.97,W,,,,,,
08:15.6, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,301.88,W,,,,,,
08:16.6, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,58,,306.38,W,,,,,,
08:17.6, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,208.27,W,,,,,,
08:18.6, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,279.92,W,,,,,,
08:19.6, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,287.28,W,,,,,,
08:20.6, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,289.31,W,,,,,,
08:21.6, NVIDIA A100-SXM4-80GB,99%,72%, 81920 MiB, 58766 MiB,,22333,MiB,58,,315.84,W,,,,,,
08:22.6, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,58,,302.7,W,,,,,,
08:23.6, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,293.78,W,,,,,,
08:24.6, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,319.66,W,,,,,,
08:25.6, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,292.38,W,,,,,,
08:26.6, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,292.14,W,,,,,,
08:27.6, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,294.83,W,,,,,,
08:28.6, NVIDIA A100-SXM4-80GB,97%,72%, 81920 MiB, 58766 MiB,,22333,MiB,58,,311.88,W,,,,,,
08:29.7, NVIDIA A100-SXM4-80GB,100%,78%, 81920 MiB, 58766 MiB,,22333,MiB,58,,302.28,W,,,,,,
08:30.7, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,235.12,W,,,,,,
08:31.7, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,58,,262.27,W,,,,,,
08:32.7, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,58,,277.51,W,,,,,,
08:33.7, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,276.28,W,,,,,,
08:34.7, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,289.69,W,,,,,,
08:35.7, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,58,,303.76,W,,,,,,
08:36.7, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,58,,202.33,W,,,,,,
08:37.7, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,282.48,W,,,,,,
08:38.7, NVIDIA A100-SXM4-80GB,99%,82%, 81920 MiB, 58766 MiB,,22333,MiB,58,,296.82,W,,,,,,
08:39.7, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,297.88,W,,,,,,
08:40.7, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,314.49,W,,,,,,
08:41.7, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,59,,305.81,W,,,,,,
08:42.7, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,59,,292.48,W,,,,,,
08:43.7, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,321.1,W,,,,,,
08:44.7, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,297.24,W,,,,,,
08:45.7, NVIDIA A100-SXM4-80GB,97%,70%, 81920 MiB, 58766 MiB,,22333,MiB,58,,290.02,W,,,,,,
08:46.7, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,58,,293.78,W,,,,,,
08:47.7, NVIDIA A100-SXM4-80GB,100%,74%, 81920 MiB, 58766 MiB,,22333,MiB,59,,317.59,W,,,,,,
08:48.7, NVIDIA A100-SXM4-80GB,100%,78%, 81920 MiB, 58766 MiB,,22333,MiB,59,,305.92,W,,,,,,
08:49.7, NVIDIA A100-SXM4-80GB,100%,88%, 81920 MiB, 58766 MiB,,22333,MiB,58,,223.85,W,,,,,,
08:50.7, NVIDIA A100-SXM4-80GB,100%,85%, 81920 MiB, 58766 MiB,,22333,MiB,58,,259.57,W,,,,,,
08:51.8, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,58,,281.71,W,,,,,,
08:52.8, NVIDIA A100-SXM4-80GB,99%,74%, 81920 MiB, 58766 MiB,,22333,MiB,58,,286.32,W,,,,,,
08:53.8, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,59,,328.17,W,,,,,,
08:54.8, NVIDIA A100-SXM4-80GB,99%,76%, 81920 MiB, 58766 MiB,,22333,MiB,59,,305.04,W,,,,,,
08:55.8, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,59,,273.54,W,,,,,,
08:56.8, NVIDIA A100-SXM4-80GB,100%,86%, 81920 MiB, 58766 MiB,,22333,MiB,58,,297.53,W,,,,,,
08:57.8, NVIDIA A100-SXM4-80GB,100%,83%, 81920 MiB, 58766 MiB,,22333,MiB,58,,276.9,W,,,,,,
08:58.8, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,59,,275.84,W,,,,,,
08:59.8, NVIDIA A100-SXM4-80GB,99%,73%, 81920 MiB, 58766 MiB,,22333,MiB,59,,283.25,W,,,,,,
09:00.8, NVIDIA A100-SXM4-80GB,99%,75%, 81920 MiB, 58766 MiB,,22333,MiB,59,,306.02,W,,,,,,
09:01.8, NVIDIA A100-SXM4-80GB,100%,81%, 81920 MiB, 58766 MiB,,22333,MiB,59,,305.04,W,,,,,,
09:02.8, NVIDIA A100-SXM4-80GB,100%,87%, 81920 MiB, 58766 MiB,,22333,MiB,59,,258.51,W,,,,,,
09:03.8, NVIDIA A100-SXM4-80GB,100%,84%, 81920 MiB, 58766 MiB,,22333,MiB,59,,275.11,W,,,,,,
